Offense Validation CD,Offense Code,Offense Txn Type CD,Offense Statute,Offense Type of Statute CD,Statute Literal 25,Offense Default Type of Charge,Offense Type of Charge,Offense Literal Identifier CD,Offense Degree,BCS Hierarchy CD,Offense Enacted,Offense Repealed,ALPS Cognizant CD,Add_Date Time
2,54311,1,22523,VC,ABANDON VEHICLE ON HIWAY,N,I,0,0,173300,1989-07-01,,*,2018-01-01
1,54312,1,23247(E),VC,DRIVE W/O INTERLOCK DEV,0,M,0,0,122330,1994-09-30,,*,2018-01-01
2,54313,1,12502(B),VC,NONRES:DRIVE W/O MED CERT,N,I,0,0,173300,1993-08-02,,*,2018-01-01
2,54314,1,26311(A),VC,SERVICE BRAKES VIOLATION,N,I,0,0,173300,1982-01-01,,*,2018-01-01
1,54315,1,40508(C),VC,FAIL COMPLY COURT ORD:VEH,0,M,0,0,167325,1994-01-01,,*,2018-01-01
2,54316,1,24952,VC,VIOL VISBLTY REQ:TURN SIG,N,I,0,0,173300,1965-09-17,,*,2018-01-01
2,54317,1,21106(B),VC,CROS IN XWALK:PROHIB SIGN,N,I,0,0,173300,1959-09-18,,*,2018-01-01
2,54318,1,21957,VC,HITCHHIKE IN ROADWAY,N,I,0,0,173300,1959-09-15,,*,2018-01-01
2,54319,1,22100(B),VC,LEFT TURN INTERSECTN VIOL,N,I,0,0,173300,1983-01-01,,*,2018-01-01
2,54320,1,22104,VC,TURN BY FIRE STATION VIOL,N,I,0,0,173300,1970-11-23,,*,2018-01-01
2,54321,1,24005,VC,SELL/ETC UNLAWF EQUIPMENT,N,I,0,0,173300,1959-09-18,,*,2018-01-01
2,54322,1,38310,VC,VIOL 15MPH SPEED CAMP/ETC,N,I,0,0,173300,1977-01-01,,*,2018-01-01
2,54323,1,4160,VC,FAIL CHANGE ADD ON REG,N,I,0,0,173300,1959-09-18,,*,2018-01-01
2,54324,1,27153,VC,EXCESSIVE EXHAUST VIOL,N,I,0,0,173300,1972-05-03,,*,2018-01-01
2,54325,1,14607,VC,ALLOW UNLIC MNR TO DRIVE,N,I,0,0,173300,1972-03-04,,*,2018-01-01
2,54326,1,16030(A),VC,PROVIDE FAKE EVID:INS/ETC,0,M,0,0,172100,1997-01-01,,*,2018-01-01
2,54327,1,21750,VC,OVERTAKE/LEFT PASS VIOL,N,I,0,0,173300,1959-09-18,,*,2018-01-01
4,54328,1,40515,VC,WARRANT:FTA VEH CODE VIOL,0,X,0,0,0,1959-09-18,,*,2018-01-01
2,54329,1,2818,VC,CROSS FLARE/CONE PATTERN,N,I,0,0,173300,1989-01-01,2008-12-31,*,2018-01-01
2,54330,1,22500,VC,PARKING/ETC VIO:SPEC CIRC,N,I,0,0,173300,1959-09-18,,*,2018-01-01
2,54331,1,24008,VC,MODIFIED VEH RIM HGT VIOL,N,I,0,0,173300,1991-01-01,,*,2018-01-01
2,54332,1,27459,VC,SNOWTIRE/CHAIN VIO:POSTED,N,I,0,0,173300,1959-09-18,,*,2018-01-01
4,54333,1,23103.5,VC,PLEA TO 23103 IN LIEU OF,0,X,0,0,0,1982-02-18,,*,2018-01-01
2,54334,1,9406,VC,FAIL TO REP WT ALTER/ETC,N,I,0,0,173300,1959-09-18,,*,2018-01-01
2,54335,1,28000,VC,EMERG EXIT VIO:VAN ICEBOX,N,I,0,0,173300,1961-09-15,,*,2018-01-01
1,54336,1,34501.12(F),VC,MOTOR CARRIER:NO APP/FEES,0,M,0,0,142800,1989-10-01,,*,2018-01-01
2,54337,1,38020,VC,OFF HWY VEH ID VIOL,N,I,0,0,173300,1977-01-01,,*,2018-01-01
2,54338,1,4464,VC,DISPLAY ALTERED LIC PLATE,N,I,0,0,173300,1959-09-18,,*,2018-01-01
2,54339,1,21712(B),VC,UNLAWFUL RIDING:VEHICLE,N,I,0,0,173300,1959-08-18,,*,2018-01-01
2,54340,1,26706,VC,WINDSHIELD WIPER VIOL,N,I,0,0,173300,1959-09-18,,*,2018-01-01
2,54341,1,21660,VC,PASS/YIELD VIOL:MEET VEH,N,I,0,0,173300,1935-09-15,,*,2018-01-01
2,54342,1,23336,VC,VEH XING/ETC:SIGN/REG VIO,N,I,0,0,173300,1959-09-18,,*,2018-01-01
2,54344,1,22103,VC,UNLAWFL UTURN:RESIDENTIAL,N,I,0,0,173300,1970-11-03,,*,2018-01-01
2,54345,1,15250(A),VC,DRIVE W/O COMERCL VEH LIC,N,I,0,0,173300,1989-01-01,,*,2018-01-01
2,54346,1,22514,VC,PARK/ETC BY FIRE HYDRANT,N,I,0,0,173300,1959-09-15,,*,2018-01-01
2,54347,1,24800,VC,DRIVE W/PARK LIGHTS ONLY,N,I,0,0,173300,1961-03-31,,*,2018-01-01
1,54348,1,31401(B),VC,OPR FARM LABR VEH:NO CERT,0,M,0,0,176700,1975-01-01,,*,2018-01-01
2,54349,1,34507.5(A),VC,OPR CARRIER:NO ID NUMBER,N,I,0,0,173300,1997-01-01,,*,2018-01-01
1,54350,1,34620(A),VC,OPR COMERCL VEH:NO ID/REG,0,M,0,0,162050,1996-09-29,,*,2018-01-01
2,54351,1,22520.5(A),VC,VENDING ON/NEAR FREEWAY,N,I,0,0,173300,1989-01-01,,*,2018-01-01
2,54352,1,22105,VC,U TURN:OBSTRUCTED VIEW,N,I,0,0,173300,1973-01-01,,*,2018-01-01
2,54353,1,22505(B),VC,STOP/PARK/ETC:RESTRICTED,N,I,0,0,173300,1988-01-01,,*,2018-01-01
2,54354,1,16028(C),VC,NO PROOF $ RESP:ACCIDENT,N,I,0,0,173300,1997-01-01,,*,2018-01-01
1,54356,1,20003(A),VC,INJ/DTH ACC:NO DRIVR INFO,0,M,0,0,101130,1995-01-01,,*,2018-01-01
2,54357,1,26101,VC,EQUIP MODIFY DEVICE VIOL,N,I,0,0,173300,1998-01-01,,*,2018-01-01
2,54358,1,34506.3,VC,FT/COMPLY:INSPEC RULE/REG,N,I,0,0,173300,1992-01-01,,*,2018-01-01
2,54359,1,4000.1,VC,REG/ETC:SMOG CERTS VIOL,N,I,0,0,173300,1983-01-01,,*,2018-01-01
2,54360,1,21663,VC,DRIVE ON SIDEWALK VIOL,N,I,0,0,173300,1997-01-01,,*,2018-01-01
2,54361,1,23221,VC,DRINK ALC IN VEH ON HWY,N,I,0,0,175300,1982-01-01,,*,2018-01-01
2,54362,1,22520.6(A),VC,VEND/ETC:HWY RESTSTOP/ETC,N,I,0,0,173300,1983-07-14,,*,2018-01-01
2,54363,1,21655(B),VC,SPEC VEH:DRIVE WRONG LANE,N,I,0,0,173300,1989-01-01,,*,2018-01-01
2,54364,1,21701,VC,INTERFERE W/DRIVER CNTL,N,I,0,0,173300,1970-11-23,,*,2018-01-01
1,54365,1,11819(B),VC,LEND VEH SALES LICENSE,0,M,0,0,163000,1991-01-01,,*,2018-01-01
1,54366,1,11819(E),VC,UNAUTH DUP/ETC SALES LIC,0,M,0,0,163000,1991-01-01,,*,2018-01-01
2,54368,1,23116(B),VC,RIDE BACK MOTORTRUCK VIOL,N,I,0,0,173300,1996-01-01,,*,2018-01-01
1,54369,1,12517(B),VC,PUPIL ACT BUS:NO CDL&CERT,0,M,0,0,141600,1990-05-23,,*,2018-01-01
2,54370,1,22356(B),VC,EXCEED POSTED SPEED LIMIT,N,I,0,0,173300,1968-09-11,,*,2018-01-01
2,54371,1,22406(A),VC,TRUCK/ETC EXCEED 55 MPH,N,I,0,0,173300,1989-01-01,,*,2018-01-01
2,54372,1,21453(B),VC,TURN ONTO ONEWAY AT RED,N,I,0,0,173300,1983-01-01,,*,2018-01-01
2,54373,1,21453(C),VC,FAIL STOP LINE/ETC AT RED,N,I,0,0,173300,1983-01-01,,*,2018-01-01
2,54374,1,22407,VC,TRUK/ETC XCEED POSTED MPH,N,I,0,0,173300,1974-01-01,,*,2018-01-01
1,54375,1,14610.5(A)(2),VC,IMPERSONATE FOR CDL/ETC,0,M,0,0,162400,1991-01-01,,*,2018-01-01
2,54376,1,24003,VC,VEH WITH UNLAWFUL LAMPS,N,I,0,0,173300,1980-01-01,,*,2018-01-01
2,54377,1,24602(A),VC,FOG TAILLAMPS VIOL,N,I,0,0,173300,1981-01-01,,*,2018-01-01
2,54378,1,22526,VC,INTERSECT/ETC:NO CLEARNCE,N,I,0,0,173300,1988-01-01,,*,2018-01-01
2,54379,1,22502,VC,PARALLEL PARKING VIOL,N,I,0,0,173300,1972-05-03,,*,2018-01-01
2,54380,1,27400,VC,HEADSET/ETC VIOL:VEH/BIKE,N,I,0,0,173300,1986-01-01,,*,2018-01-01
2,54381,1,2815,VC,FAIL OBEY SCH XING GUARD,N,I,0,0,173300,1984-04-05,,*,2018-01-01
2,54382,1,21205,VC,FAIL OPR BIKE W/1 HAND +,N,I,0,0,173300,1963-09-20,,*,2018-01-01
2,54383,1,11307(A),VC,VEH VERFIER FAIL KEEP REC,N,I,0,0,173300,1977-01-01,,*,2018-01-01
2,54384,1,20008(A),VC,FAIL REP ACCIDENT:INJ/DTH,N,I,0,0,173300,1970-11-23,,*,2018-01-01
2,54386,1,21209,VC,MOTOR VEH IN BIKE LANE,N,I,0,0,173300,1989-01-01,,*,2018-01-01
2,54387,1,24953(A),VC,TURN SIGNAL LAMP VIOL,N,I,0,0,173300,1973-01-01,,*,2018-01-01
2,54388,1,21655.8(A),VC,EXPRS:SOLID YEL LINES VIO,N,I,0,0,173300,1996-09-30,,*,2018-01-01
2,54389,1,21751,VC,PASS W/O ENOUGH CLEARANCE,N,I,0,0,173300,1974-01-01,,*,2018-01-01
1,54390,1,34506(A),VC,FAIL COMPL:DRIVE HOUR/ETC,0,M,0,0,101130,1991-10-14,,*,2018-01-01
2,54391,1,5753,VC,OWN FAIL GIV/ETC CERT/REG,N,I,0,0,173300,1968-11-13,,*,2018-01-01
1,54392,1,5753,VC,DLR FAIL GIV/ETC CERT/REG,0,M,0,0,163000,1968-11-13,,*,2018-01-01
2,54393,1,9850,VC,OPR UNDOC VES W/O NUMBERS,N,I,0,0,173300,1988-01-01,,*,2018-01-01
2,54394,1,9853.2,VC,UNDOC VES FAIL DISPL #,N,I,0,0,173300,1988-01-01,,*,2018-01-01
2,54395,1,22349(B),VC,EXC 55MPH SPEED:2 LANE RD,N,I,0,0,173300,1996-01-01,,*,2018-01-01
2,54396,1,12500(C),VC,OPR VEH W/O LIC:PARK LOT,N,I,0,0,173300,1991-01-01,,*,2018-01-01
2,54397,1,21460.5(C),VC,DRIVE 2WAY LEFT TURN LANE,N,I,0,0,173300,1991-01-01,,*,2018-01-01
2,54398,1,21950(A),VC,FAIL YIELD TO PED:XWALKS,N,I,0,0,173300,1983-01-01,,*,2018-01-01
2,54399,1,24406,VC,LIGHT DIMMER SWITCH VIOL,N,I,0,0,173300,1960-01-01,,*,2018-01-01
1,54400,1,34501.12(E),VC,CARRIER ORIG APP/FEE VIOL,0,M,0,0,173300,1989-01-01,,*,2018-01-01
1,54401,1,5901(A),VC,DLR/ETC FAIL NOTE TRANSF,0,M,0,0,163000,1993-07-01,,*,2018-01-01
2,54402,1,658(A),HN,TOW SKI/ETC:NO OBSRVR 12+,0,M,0,0,175880,1959-09-18,,*,2018-01-01
2,54403,1,21204(B),VC,BIKE PASSENGER NOT SEATED,N,I,0,0,173300,1994-01-01,,*,2018-01-01
2,54404,1,21654(A),VC,SLOW VEH IN LEFT LANE,N,I,0,0,173300,1975-01-01,,*,2018-01-01
2,54405,1,21800(A),VC,FAIL YIELD INTERSECT:HWY,N,I,0,0,173300,1989-01-01,,*,2018-01-01
2,54406,1,22516,VC,FAIL PROVIDE ESC:LOCK VEH,N,I,0,0,173300,1959-09-18,,*,2018-01-01
2,54407,1,24407(B),VC,LOWBEAM GLARE VIOLATION,N,I,0,0,173300,1963-09-20,,*,2018-01-01
2,54408,1,25106(A),VC,FRONT FENDER/ETC LAMP VIO,N,I,0,0,173300,1980-01-01,,*,2018-01-01
2,54409,1,22100.5,VC,WRONG LANE UTURN VIOL,N,I,0,0,173300,1985-01-01,,*,2018-01-01
2,54410,1,27156(A),VC,OPR/ETC GROSS POLLUTER,N,I,0,0,173300,1994-03-30,,*,2018-01-01
2,54411,1,38506,VC,PASSENGER VIO:ALL TERRAIN,N,I,0,0,173300,1990-01-01,,*,2018-01-01
2,54412,1,4000.2,VC,O-O-S VEH:NO REG/SMOG CRT,N,I,0,0,173300,1990-01-01,,*,2018-01-01
2,54413,1,27605,VC,OPR UNAUTH POLICE VEHICLE,N,I,0,0,173300,1982-01-01,,*,2018-01-01
2,54414,1,21466.5,VC,LITE ON HWY:IMPAIR VISION,N,I,0,0,173300,1970-09-14,,*,2018-01-01
2,54415,1,21201(B),VC,BIKE HANDLEBAR ABV SHLDS,N,I,0,0,173300,1980-01-01,,*,2018-01-01
2,54416,1,14606(A),VC,HIRE/ETC UNLICENSED DRIVR,N,I,0,0,173300,1993-08-02,,*,2018-01-01
2,54417,1,21708,VC,DRIVE OVER FIRE HOSE,N,I,0,0,173300,1859-09-18,,*,2018-01-01
2,54418,1,22352(A),VC,EXCEED PRIMA FACIE SPEED,N,I,0,0,173300,1991-01-01,,*,2018-01-01
1,54419,1,4462(C),VC,UNLAWF POSS VEH REG/ETC,0,M,0,0,162050,1997-01-01,,*,2018-01-01
2,54420,1,21116(A),VC,DRIV LEVEE/ETC NO RT O WY,N,I,0,0,173300,1972-05-03,,*,2018-01-01
1,54421,1,12120,VC,SALE VEH:NOT OWNER/DEALER,0,M,0,0,163000,1987-01-01,,*,2018-01-01
2,54422,1,22348(C),VC,SPEC VEH:WRONG PASS LANE,N,I,0,0,173300,1996-03-29,,*,2018-01-01
2,54425,1,21455,VC,NON INTERSCTN SIGNAL VIOL,N,I,0,0,173300,1959-09-18,,*,2018-01-01
2,54426,1,22109,VC,SUDDEN STOP:W/O SIGNALING,N,I,0,0,173300,1959-09-18,,*,2018-01-01
2,54427,1,21800(D),VC,FAIL STOP/YIELD:INOP SIGN,N,I,0,0,173300,1989-01-01,,*,2018-01-01
2,54428,1,655.6(A),HN,BUI:OPR VES/ETC -21,N,I,0,0,175880,1999-07-01,,*,2018-01-01
1,54429,1,27317,VC,SEL/ETC PREV DEPLOY AIRBG,0,M,0,0,101130,2000-01-01,,*,2018-01-01
2,54431,1,24951(B),VC,TURN SIGNAL VIOLATION,N,I,0,0,173300,1976-01-01,,*,2018-01-01
2,54433,1,21659,VC,VIOL:THREE-LANE HIGHWAY,N,I,0,0,173300,1959-09-18,,*,2018-01-01
2,54434,1,21712(A),VC,ALLOW UNLAWF RIDE/ETC:VEH,N,I,0,0,173300,1992-09-30,,*,2018-01-01
2,54435,1,24408,VC,BEAM INDICATOR VIOL:VEH,N,I,0,0,173300,1959-09-18,,*,2018-01-01
2,54436,1,24403,VC,FOG LAMPS VIOL,N,I,0,0,173300,1969-11-10,,*,2018-01-01
2,54437,1,22409,VC,EXCEED SPEED FOR TIRE/WT,N,I,0,0,173300,1959-09-18,,*,2018-01-01
2,54438,1,15275(A),VC,NO COMMERCIAL VEH LIC/ETC,N,I,0,0,173300,1991-01-01,,*,2018-01-01
2,54439,1,21460(B),VC,SOLID/BROKEN DBL LINE VIO,N,I,0,0,173300,1985-01-01,,*,2018-01-01
2,54440,1,32002(B),VC,TRANSPORT HAZ MAT W/O LIC,0,M,0,0,173300,1989-01-01,,*,2018-01-01
2,54441,1,12815(A),VC,LIC LOST/ETC:DESTROY ORIG,N,I,0,0,173300,1959-09-18,,*,2018-01-01
2,54442,1,25102,VC,SIDE LAMPS VIOL,N,I,0,0,173300,1956-09-18,,*,2018-01-01
2,54443,1,25109,VC,FRONT RUNNING LAMPS VIOL,N,I,0,0,173300,1965-09-17,,*,2018-01-01
2,54444,1,9866,VC,IMPROPER #:UNDOC VESSEL,N,I,0,0,173300,1970-11-23,,*,2018-01-01
2,54445,1,21651(A),VC,DIV HWY:CROSS/U TURN VIOL,N,I,0,0,173300,1989-01-01,,*,2018-01-01
2,54446,1,12519(A),VC,FARM LABR VEHICLE LIC VIO,0,M,0,0,173300,1960-07-07,,*,2018-01-01
2,54447,1,21451(B),VC,GRN ARROW VIO:U-TRN/YLD/E,N,I,0,0,173300,1960-01-01,,*,2018-01-01
2,54448,1,21451(C),VC,GRN SIGNAL VIO:PEDESTRIAN,N,I,0,0,173300,1960-07-07,,*,2018-01-01
2,54449,1,21953,VC,PEDSTRN FAIL 2 YLD:OVRHD,N,I,0,0,173300,1959-09-18,,*,2018-01-01
2,54450,1,23302(A),VC,REFUSAL TO PAY TOLLS/ETC,N,I,REF,0,173300,1959-09-18,,*,2018-01-01
2,54451,1,27000(A),VC,VEHICLE HORN VIOLATION,N,I,0,0,173300,1959-09-18,,*,2018-01-01
1,54452,1,28051,VC,ODOMETER VIO:UNLAWFL ALTR,0,M,0,0,163600,1973-09-25,,*,2018-01-01
2,54453,1,22411,VC,MOTOR SCOOTER XCEED 15MPH,N,I,0,0,173300,2000-01-01,,*,2018-01-01
2,54454,1,21203,VC,MTRCYCL/ETC ATT 2 VEH/ETC,N,I,0,0,173300,1963-09-20,,*,2018-01-01
2,54455,1,21454(C),VC,ENTR/ECT LANE W RED SIG,N,I,0,0,173300,1982-01-01,,*,2018-01-01
2,54456,1,658.5,HN,OPR MOTOR VES +15HP:-16YR,N,I,0,0,175880,1987-01-01,,*,2018-01-01
2,54457,1,40001(A),VC,UNLAW DIRCT DRV OPR/HWY,N,I,0,0,173300,1994-01-01,,*,2018-01-01
2,54458,1,12500(D),VC,OPR VEH/ETC W/O LIC TYP,N,I,0,0,173300,1993-08-02,,*,2018-01-01
1,54459,1,12520(A),VC,OPR TOW TRK W/O CDL/CERT,0,M,0,0,162050,1992-01-01,,*,2018-01-01
2,54460,1,21235(C),VC,OP MOTR SCOOTR W/O HELMET,N,I,0,0,173300,2000-01-01,,*,2018-01-01
1,54461,1,23550(A),VC,DUI W/PR SPEC CONVICTIONS,*,M,0,0,81600,1999-01-01,,*,2018-01-01
1,54462,1,23550(A),VC,DUI W/PR SPEC CONVICTIONS,0,F,0,0,63100,1999-01-01,,*,2018-01-01
2,54465,1,21204(A),VC,BIKE OPERATOR NOT SEATED,N,I,0,0,173300,1994-01-01,,*,2018-01-01
2,54466,1,21806(C),VC,PED FT YIELD/ETC:EMRG VEH,N,I,0,0,173300,1989-01-01,,*,2018-01-01
2,54467,1,22111(B),VC,IMP METH:RHT HAND TRN SIG,N,I,0,0,173300,1977-01-01,,*,2018-01-01
2,54468,1,26452,VC,VEH BRK SYS VIOL:MTR FAIL,N,I,0,0,173300,1959-09-18,,*,2018-01-01
2,54469,1,27900(A),VC,HIRE VEH/ETC:ID DSPL VIOL,N,I,0,0,173300,1999-01-01,,*,2018-01-01
2,54470,1,35111,VC,PASNGR VEH LOAD VIOLATION,N,I,0,0,173300,1961-09-15,,*,2018-01-01
2,54471,1,27907,VC,TOW TRK/ETC ID INFO VIOL,N,I,0,0,173300,1994-01-01,,*,2018-01-01
2,54472,1,22521,VC,PARK ON OR NEAR RR TRACK,N,I,0,0,173300,1968-11-13,,*,2018-01-01
2,54473,1,4000.4(A),VC,UNREG CA BASED VEHICLE,N,I,0,0,173300,1989-01-01,,*,2018-01-01
2,54474,1,5011(A),VC,IDENT PLATE DISPLAY VIOL,N,I,0,0,173300,2000-09-29,,*,2018-01-01
2,54475,1,22504(A),VC,STOP/PARK ON ROADWAY,N,I,0,0,173300,1975-01-01,,*,2018-01-01
2,54476,1,21462,VC,ALL TRAF/ETC OBEY SIGNALS,N,I,0,0,173300,1970-11-23,,*,2018-01-01
2,54477,1,22517,VC,VEH DOOR OPEN TO TRAFFIC,N,I,0,0,173300,1963-09-20,,*,2018-01-01
2,54478,1,24605(A),VC,TOW TRUCK TAILLAMP VIOL,N,I,0,0,173300,1989-01-01,,*,2018-01-01
2,54479,1,24605(B),VC,TOW TRK TAIL/STOP LMP VIO,N,I,0,0,173300,1989-01-01,,*,2018-01-01
2,54480,1,38335,VC,HEADLAMP VIOLATION,N,I,0,0,173300,1977-01-01,,*,2018-01-01
2,54481,1,658.3(A),HN,OPR MTRBOAT W/O FLT DEVCE,N,I,0,0,175880,1987-01-01,,*,2018-01-01
1,54482,1,14601.5(B),VC,DRIV:LIC SUS/ETC:DRV RSTR,0,M,0,0,173300,1993-01-01,,*,2018-01-01
2,54483,1,5900(A),VC,FAIL NOTE DMV:VEH SEL/ETC,N,I,0,0,173300,1994-01-01,,*,2018-01-01
2,54484,1,11729(A),VC,DLR FAIL COMPLY:AGREEMENT,0,M,0,0,173300,1992-01-01,,*,2018-01-01
1,54485,1,14610(A)(3),VC,UNLAWF DISPLY/ETC DRV LIC,0,M,0,0,162400,1991-01-01,,*,2018-01-01
1,54486,1,14610(A)(8),VC,UNLAWF ALTER AUTH DRV LIC,0,M,0,0,162400,1991-01-01,,*,2018-01-01
2,54487,1,23225(A)(1),VC,OWNER/DRIVER:OPEN ALC:VEH,N,I,0,0,173300,1982-01-01,,*,2018-01-01
2,54488,1,32000.5(A),VC,VIOL HAZ MAT LIC DISP,0,M,0,0,162050,1999-01-01,,*,2018-01-01
1,54489,1,34501.12(G),VC,CARRIER:OPR W/O CHP INSP,0,M,0,0,162050,1989-01-01,,*,2018-01-01
2,54490,1,35783,VC,PERMIT VIOL:DISPLAY/ETC,0,M,0,0,162900,1975-01-01,,*,2018-01-01
2,54491,1,35784(A),VC,PERMIT:TERMS/ETC VIOL,0,M,0,0,162900,1989-01-01,,*,2018-01-01
2,54492,1,22110(A),VC,VIOL:METHOD OF SIGNALING,N,I,0,0,173300,1967-11-08,,*,2018-01-01
2,54493,1,22110(B),VC,INOP SIGNL LAMP:ARM SIGNL,N,I,0,0,173300,1967-11-08,,*,2018-01-01
2,54494,1,22112(A),VC,SCH BUS DRV:SGNL/STOP VIO,N,I,0,0,173300,1992-01-14,,*,2018-01-01
2,54495,1,22112(B),VC,FAL LOAD/UNLD:SCH BUS STP,N,I,0,0,173300,1992-01-14,,*,2018-01-01
2,54496,1,22515(A),VC,FAIL SET BRK/ETC:UNAT VEH,N,I,0,0,173300,1987-01-01,,*,2018-01-01
2,54497,1,22515(B),VC,FAIL PRVENT MOVE:UNAT VEH,N,I,0,0,173300,1987-01-01,,*,2018-01-01
2,54498,1,23115(A),VC,FAIL COVER RUBBISH VEH LD,N,I,0,0,173300,1990-09-01,,*,2018-01-01
2,54499,1,24607(A),VC,REAR VEH REFLECTOR VIOL,N,I,0,0,173300,1991-01-01,,*,2018-01-01
2,54500,1,24607(B),VC,REF:VEH MFG/REG A/1-1-65,N,I,0,0,173300,1991-01-01,,*,2018-01-01
2,54501,1,20006,VC,ACCIDENT:DRIVER W/O LIC,N,I,0,0,173300,1995-01-01,,*,2018-01-01
1,54502,1,22406.1,VC,COMM VEH XCEED MAX SPEED,0,M,0,0,162050,2001-01-01,,*,2018-01-01
2,54503,1,39002(A),VC,BICYCLE LIC ORDNCE VIOL,N,I,0,0,173300,1997-01-01,,*,2018-01-01
2,54504,1,21655.5(B),VC,FAIL OBEY TRAF LANE SIGN,N,I,0,0,173300,1994-01-01,,*,2018-01-01
2,54505,1,21367(C),VC,FAIL OBEY WARNING DEVICE,N,I,0,0,173300,1987-01-01,,*,2018-01-01
2,54506,1,21803(A),VC,FAIL TO YIELD UNTIL SAFE,N,I,0,0,173300,1989-01-01,,*,2018-01-01
2,54507,1,23114(B)(1),VC,TRNSP AGGREGTE:CARGO VIOL,0,M,0,0,162050,1990-01-01,,*,2018-01-01
1,54508,1,23114(E)(1),VC,TRNSP AGGREGTE UNCVRD:HWY,0,M,0,0,162050,1990-09-01,,*,2018-01-01
2,54509,1,23114(E),VC,AGGREGATE:FAL COVER LOAD,0,M,0,0,162050,1989-01-01,,*,2018-01-01
2,54510,1,27152,VC,EXHAUST PIPE VIOLATION,N,I,0,0,173300,1981-01-01,,*,2018-01-01
2,54511,1,29004(A),VC,TOW VEH:SAFETY CHAIN REQ,N,I,0,0,173300,1993-01-01,,*,2018-01-01
1,54512,1,8803,VC,DLR SURRENDER LICENSE,0,M,0,0,162300,1991-01-01,,*,2018-01-01
2,54513,1,21707,VC,UNAUTH VEH IN FIRE AREA,N,I,0,0,173300,1960-01-01,,*,2018-01-01
2,54514,1,21966,VC,PEDESTRIAN IN BIKE LANE,N,I,0,0,173300,1977-01-01,,*,2018-01-01
2,54515,1,24252(B),VC,LAMP VOLT:85 PER REQ VOLT,N,I,0,0,173300,1968-11-13,,*,2018-01-01
2,54516,1,27501(B),VC,TIRE N/CONFORMANCE W/REG,N,I,0,0,173300,1976-03-26,,*,2018-01-01
2,54517,1,21718(A),VC,STOP/PARK VEH ON FREEWAY,N,I,0,0,173300,1998-01-01,,*,2018-01-01
2,54518,1,24603(E),VC,STOPLAMPS VIOL:N/VISIBLE,N,I,0,0,173300,1965-09-17,,*,2018-01-01
2,54519,1,21228(A),VC,FL OPR MOTR SCTR:RGT CURB,N,I,0,0,173300,2000-01-01,,*,2018-01-01
2,54520,1,21235(B),VC,OPR MOTOR SCOOTR:HWY:VIOL,N,I,0,0,173300,2000-01-01,,*,2018-01-01
1,54521,1,40519(B),VC,FAIL TO APPEAR:WRITN PLEA,0,M,0,0,167320,1993-01-01,,*,2018-01-01
2,54522,1,21456.2(A),VC,BICYCLE OPR OBEY VEH LAWS,N,I,0,0,173300,2000-01-01,,*,2018-01-01
2,54523,1,27360.5(B),VC,TRNSPRT TOT-16 W/O RSTRNT,N,I,0,0,173300,1995-01-01,,*,2018-01-01
2,54524,1,21711,VC,SWERVING OF TOWED VEHICLE,N,I,0,0,173300,1959-09-18,,*,2018-01-01
2,54525,1,25268,VC,MISUSE:AMBER WRNING LGHTS,N,I,0,0,173300,1961-09-15,,*,2018-01-01
1,54526,1,20001(B)(1),VC,HIT AND RUN:INJURY,*,M,0,0,89300,1989-01-01,,*,2018-01-01
1,54527,1,20001(B)(2),VC,HIT AND RUN:DEATH/INJURY,*,M,0,0,81800,1989-01-01,,*,2018-01-01
2,54528,1,5201(F),VC,OBSTRUCT OF LIC PLATE,N,I,0,0,173300,1995-01-01,,*,2018-01-01
2,54529,1,21970(A),VC,VEH BLOCK XWALK/SIDEWALK,N,I,0,0,173300,2001-01-01,,*,2018-01-01
2,54530,1,24007(B)(1),VC,SELL VEH W/OUT SMOG REQ,N,I,0,0,173300,1994-01-01,,*,2018-01-01
2,54531,1,12509(D),VC,MISUSE INSTRUCTION PERMIT,N,I,0,0,173300,1989-01-01,,*,2018-01-01
2,54532,1,22405(A),VC,UNSAFE SPEED ON BRIDGE,N,I,0,0,173300,1975-01-01,,*,2018-01-01
2,54533,1,24410(A),VC,SINGLE BEAM:PROPER ADJUST,N,I,0,0,173300,1965-09-17,,*,2018-01-01
2,54534,1,27156(B),VC,NOT EQUIPED W/SMOG DEVICE,N,I,0,0,173300,1994-03-30,,*,2018-01-01
2,54535,1,21952,VC,FAIL YIELD PED ON SIDEWLK,N,I,0,0,173300,1959-09-18,,*,2018-01-01
2,54536,1,35410,VC,REAR PROJECTION VIOLATION,N,I,0,0,173300,1983-06-28,,*,2018-01-01
2,54537,1,22500(H),VC,PARK UNLAW:DOUBLE PARKING,N,I,0,0,173300,1958-09-18,,*,2018-01-01
2,54538,1,27801(A),VC,MOTORCYCLE SEAT VIOLATION,N,I,0,0,173300,1972-05-03,,*,2018-01-01
2,54539,1,20001(A),VC,HIT AND RUN:INJURY/DEATH,*,M,0,0,89300,1989-01-01,,*,2018-01-01
2,54540,1,5017(A),VC,IDENTIFICATION PLATE VIOL,N,I,0,0,173300,2002-01-01,,*,2018-01-01
2,54541,1,5201(E),VC,LIC PLATE:LVSTCK TRLR VIO,N,I,0,0,173300,1995-01-01,,*,2018-01-01
2,54542,1,21652,VC,UNLAWFUL ENTRY SERV ROAD,N,I,0,0,173300,1963-09-20,,*,2018-01-01
